status,card_present_flag,account,long_lat,txn_description,first_name,balance,date,gender,age,merchant_state,extraction,amount,transaction_id,customer_id,movement,month,dayofweek,hour,category
posted,n/a,ACC-38923874,151.27 -33.90,PAY/SALARY,Ryan,34933.29,2018-08-24,M,38,n/a,11:00:00,1880.95,ba985872615a444e8b30d1b07552e6da,CUS-3249305314,credit,8,4,11,Salary
authorized,1.0,ACC-1222300524,151.23 -33.94,SALES-POS,Michael,1721.63,2018-08-24,M,38,NSW,11:01:45,16.3,01948766d87d40b8b275de9ab0486bc3,CUS-2142601169,debit,8,4,11,Purchase
authorized,1.0,ACC-1222300524,151.23 -33.94,SALES-POS,Michael,1699.88,2018-08-24,M,38,NSW,11:09:45,21.75,5efa08581a1448eea225b306588987f8,CUS-2142601169,debit,8,4,11,Purchase
authorized,1.0,ACC-1056639002,145.03 -37.91,SALES-POS,Michael,42817.76,2018-08-24,M,22,VIC,11:17:45,5.97,a1cdae2ea64346f7a962428774153dc0,CUS-3462882033,debit,8,4,11,Purchase
authorized,1.0,ACC-1516130869,130.84 -12.45,SALES-POS,Jessica,3862.32,2018-08-24,F,21,NSW,11:25:45,2.46,8019bbae04b44c679acb3a8fd25ecd2e,CUS-325142416,debit,8,4,11,Purchase
authorized,1.0,ACC-1799207998,150.68 -33.79,SALES-POS,Susan,4346.6,2018-08-24,F,20,NSW,11:33:45,7.44,87edcb6c6b53474cbcd9250e1e2625ce,CUS-164374203,debit,8,4,11,Purchase
authorized,1.0,ACC-3689607373,115.79 -31.79,POS,Virginia,3428.53,2018-08-24,F,20,WA,11:41:45,12.92,ff1204478c8849068c3ea4e4fbe41d80,CUS-127297539,debit,8,4,11,Purchase
authorized,1.0,ACC-854938045,147.63 -22.84,POS,James,10368.13,2018-08-24,M,28,VIC,11:49:45,17.08,3cf81fcdc6bb44c1a8f59d8419a320e2,CUS-4023861240,debit,8,4,11,Purchase
authorized,0.0,ACC-966140392,147.08 -37.97,SALES-POS,Joseph,3107.71,2018-08-24,M,21,VIC,11:57:45,19.8,467c9be052d94a558357f2606be7236b,CUS-537508723,debit,8,4,11,Purchase
posted,n/a,ACC-3485804958,138.52 -35.01,PAYMENT,Jessica,18372.1,2018-08-24,F,34,n/a,12:00:00,16.0,f4a7a821c981453db078f2eea738a019,CUS-1196156254,debit,8,4,12,Others
posted,n/a,ACC-3689607373,115.79 -31.79,PAY/SALARY,Virginia,4567.32,2018-08-24,F,20,n/a,12:00:00,1138.79,cd61bab5a5684ab694b6c763c7b96a4c,CUS-127297539,credit,8,4,12,Salary
posted,n/a,ACC-2890243754,153.32 -27.93,PAY/SALARY,Joseph,2632.57,2018-08-24,M,37,n/a,12:00:00,917.45,398751777db14965971e2370b998c715,CUS-2695611575,credit,8,4,12,Salary
authorized,1.0,ACC-966140392,147.08 -37.97,POS,Joseph,3093.41,2018-08-24,M,21,VIC,12:12:12,14.3,6b67538e5d66474e9dd9cd95351f8802,CUS-537508723,debit,8,4,12,Purchase
authorized,0.0,ACC-1222300524,151.23 -33.94,SALES-POS,Michael,1684.71,2018-08-24,M,38,NSW,12:29:09,15.17,0d62fbc5421740ec9dd5e68d9d5849b3,CUS-2142601169,debit,8,4,12,Purchase
authorized,1.0,ACC-1799207998,150.68 -33.79,SALES-POS,Susan,4341.29,2018-08-24,F,20,NSW,12:46:06,5.31,b90791cb241742668ed4952490e375b7,CUS-164374203,debit,8,4,12,Purchase
posted,n/a,ACC-559365433,147.31 -42.88,PAY/SALARY,Mary,1840.66,2018-08-24,F,64,n/a,13:00:00,576.0,dc9750fd810e494bb80f9323b417bea1,CUS-1654129794,credit,8,4,13,Salary
posted,n/a,ACC-3481401842,115.74 -31.72,PAY/SALARY,Tiffany,3354.01,2018-08-24,F,25,n/a,13:00:00,1225.33,c45812e07135447e9d6ff06bf29fe9b5,CUS-1669695324,credit,8,4,13,Salary
posted,n/a,ACC-2528867619,138.58 -34.96,PAY/SALARY,Abigail,6711.74,2018-08-24,F,40,n/a,13:00:00,1946.57,fb732c8fc3904949a1d7a5103195cd52,CUS-2505971401,credit,8,4,13,Salary
posted,n/a,ACC-1516130869,130.84 -12.45,PAYMENT,Jessica,3833.32,2018-08-24,F,21,n/a,13:00:00,29.0,0f56cb07a9864a26be071a8c6879ccbc,CUS-325142416,debit,8,4,13,Others
authorized,1.0,ACC-1990648130,114.62 -28.80,SALES-POS,Kaitlyn,2624.32,2018-08-24,F,21,NSW,13:03:19,14.13,9426cd7b65b9429192e7cad258f0efd9,CUS-809013380,debit,8,4,13,Purchase
authorized,1.0,ACC-1424176027,151.08 -33.93,POS,Donald,3803.13,2018-08-24,M,22,NSW,13:21:51,3.55,699ed8be97dc4607baf9ca77d559796e,CUS-3431016847,debit,8,4,13,Purchase
authorized,1.0,ACC-3317636250,153.02 -27.66,SALES-POS,Kenneth,6950.7,2018-08-24,M,35,QLD,13:40:22,32.67,00e0294ceca54fe8804390cfe683878c,CUS-2738291516,debit,8,4,13,Purchase
authorized,1.0,ACC-1990648130,114.62 -28.80,SALES-POS,Kaitlyn,2616.78,2018-08-24,F,21,NSW,13:58:53,7.54,d5ef8b4f646d42c68af31678b2a6210c,CUS-809013380,debit,8,4,13,Purchase
posted,n/a,ACC-4065652575,115.81 -31.82,PAYMENT,Lucas,8576.43,2018-08-24,M,21,n/a,14:00:00,94.0,68437823eac547bdb68ebfb8de73e448,CUS-1117979751,debit,8,4,14,Others
posted,n/a,ACC-1344825761,151.09 -33.91,PAYMENT,Sarah,15479.73,2018-08-24,F,46,n/a,14:00:00,22.0,c9f961653e1a485992ce1fa53c392d66,CUS-1499065773,debit,8,4,14,Others
posted,n/a,ACC-1523339231,115.83 -31.90,PAYMENT,Tim,62560.22,2018-08-24,M,40,n/a,14:00:00,40.0,835d1acd3c74493cae7added60b77f5f,CUS-1816693151,debit,8,4,14,Others
posted,n/a,ACC-2153562714,116.00 -31.88,PAY/SALARY,Linda,3992.78,2018-08-24,F,24,n/a,14:00:00,3712.56,13d1b673d560462aa9b879f6b3730e39,CUS-423725039,credit,8,4,14,Salary
posted,n/a,ACC-574997646,150.79 -33.64,PAY/SALARY,Mackenzie,3333.39,2018-08-24,F,18,n/a,14:00:00,1952.29,8825f1d53e994088907801792ebabcc3,CUS-586638664,credit,8,4,14,Salary
authorized,1.0,ACC-1598451071,153.41 -27.95,SALES-POS,Diana,1808.41,2018-08-24,F,26,QLD,14:08:14,11.58,874df76f12d944b59d6f622f1699e0de,CUS-2487424745,debit,8,4,14,Purchase
authorized,1.0,ACC-3317636250,153.02 -27.66,POS,Kenneth,6919.18,2018-08-24,M,35,QLD,14:17:01,31.52,8d238e6a45b7466fad333e0b00469558,CUS-2738291516,debit,8,4,14,Purchase
authorized,1.0,ACC-2673069055,152.99 -27.49,SALES-POS,Richard,15935.41,2018-08-24,M,24,QLD,14:25:47,9.88,dee859f895e74331979550db6b8383bb,CUS-51506836,debit,8,4,14,Purchase
authorized,0.0,ACC-3100725361,145.73 -17.03,POS,Ronald,673.43,2018-08-24,M,25,VIC,14:34:33,14.42,6465feed36114c3890fb8ad260e95c53,CUS-2178051368,debit,8,4,14,Purchase
authorized,1.0,ACC-1598451071,153.41 -27.95,POS,Diana,1794.04,2018-08-24,F,26,NSW,14:43:19,14.37,300dedaeab6d4cbab7c598e2c94897f5,CUS-2487424745,debit,8,4,14,Purchase
authorized,1.0,ACC-2673069055,152.99 -27.49,SALES-POS,Richard,15925.41,2018-08-24,M,24,QLD,14:52:06,10.0,711be1c38b2e456b8a0fc498c70b79bd,CUS-51506836,debit,8,4,14,Purchase
posted,n/a,ACC-1890605467,143.88 -37.66,PAY/SALARY,Alexander,11860.25,2018-08-24,M,38,n/a,15:00:00,3649.51,0f70c817266045b7b85bba25d71b59e2,CUS-1478398256,credit,8,4,15,Salary
posted,n/a,ACC-90814749,151.68 -32.98,PAY/SALARY,Christopher,9905.8,2018-08-24,M,35,n/a,15:00:00,2308.67,90769ac836244a65b66c505bcf9e7f56,CUS-1896554896,credit,8,4,15,Salary
posted,n/a,ACC-2231965366,144.96 -37.84,PAYMENT,Linda,7912.77,2018-08-24,F,35,n/a,15:00:00,180.0,9afcc188337a418799ae13c66665c041,CUS-2155701614,debit,8,4,15,Others
authorized,0.0,ACC-1438600314,138.69 -34.84,SALES-POS,Maria,3579.89,2018-08-24,F,35,SA,15:00:55,43.25,4bbe4c2e92184295839b9707977e6b74,CUS-2650223890,debit,8,4,15,Purchase
authorized,0.0,ACC-3485804958,138.52 -35.01,POS,Jessica,18363.05,2018-08-24,F,34,SA,15:10:05,9.05,7f377ba50bc146c7b6e790b89e6ad733,CUS-1196156254,debit,8,4,15,Purchase
authorized,1.0,ACC-1496451953,145.16 -37.84,POS,Ricky,6296.34,2018-08-24,M,43,VIC,15:19:15,311.91,e2169c918ada4be28766b060537e99bb,CUS-3142625864,debit,8,4,15,Purchase
authorized,1.0,ACC-2173390920,144.71 -37.58,POS,Luis,3089.61,2018-08-24,M,27,VIC,15:28:26,27.91,3f57c3096e214080a05bb159e45d7ca8,CUS-3180318393,debit,8,4,15,Purchase
authorized,1.0,ACC-3100725361,145.73 -17.03,POS,Ronald,653.09,2018-08-24,M,25,WA,15:37:36,20.34,33266701f6be4eb1a1ffe2b5e93e158b,CUS-2178051368,debit,8,4,15,Purchase
authorized,1.0,ACC-1496451953,145.16 -37.84,POS,Ricky,6275.58,2018-08-24,M,43,VIC,15:46:47,20.76,b36d0f20ff0843d79479c1f2efd4f37e,CUS-3142625864,debit,8,4,15,Purchase
authorized,1.0,ACC-2673069055,152.99 -27.49,POS,Richard,15914.35,2018-08-24,M,24,QLD,15:55:57,11.06,46a98fd464c54f93988ae1851d15a357,CUS-51506836,debit,8,4,15,Purchase
posted,n/a,ACC-80388494,144.97 -37.42,PAY/SALARY,Dustin,4170.52,2018-08-24,M,28,n/a,16:00:00,1916.51,65772072c5954b5ca69edb12b50a680c,CUS-1140341822,credit,8,4,16,Salary
posted,n/a,ACC-602667573,151.23 -33.96,PAYMENT,Michael,5013.8,2018-08-24,M,40,n/a,16:00:00,41.0,b0e440f3c36345738f45ebfbcf8d783f,CUS-2031327464,debit,8,4,16,Others
posted,n/a,ACC-964839203,146.92 -36.07,PAY/SALARY,Michael,33041.53,2018-08-24,M,21,n/a,16:00:00,1560.2,68d429597e73430d8af03ca43ee5c4be,CUS-2059096722,credit,8,4,16,Salary
posted,n/a,ACC-3827517394,151.12 -33.89,PAYMENT,Craig,32570.16,2018-08-24,M,28,n/a,16:00:00,43.0,8b88b0dd652b4e538d6eac9a2bad8141,CUS-2663907001,debit,8,4,16,Others
posted,n/a,ACC-2153562714,116.00 -31.88,PAYMENT,Linda,3965.78,2018-08-24,F,24,n/a,16:00:00,27.0,cd380788044a4f118183fd4c1d7dd36b,CUS-423725039,debit,8,4,16,Others
authorized,1.0,ACC-3689607373,115.79 -31.79,POS,Virginia,4561.01,2018-08-24,F,20,WA,16:09:29,6.31,3f18012680c24f1297ca208a179f7063,CUS-127297539,debit,8,4,16,Purchase
authorized,1.0,ACC-3689607373,115.79 -31.79,POS,Virginia,4547.47,2018-08-24,F,20,NSW,16:26:26,13.54,74b25e4577874ee69e23312b3d4cb5b2,CUS-127297539,debit,8,4,16,Purchase
authorized,1.0,ACC-3689607373,115.79 -31.79,SALES-POS,Virginia,4540.51,2018-08-24,F,20,WA,16:43:23,6.96,1c9a3d3dd8f7485eb395b26aedf72d39,CUS-127297539,debit,8,4,16,Purchase
posted,n/a,ACC-1344825761,151.09 -33.91,PAY/SALARY,Sarah,17950.18,2018-08-24,F,46,n/a,17:00:00,2470.45,8d6121bf7a874ddf83113b91ea357311,CUS-1499065773,credit,8,4,17,Salary
posted,n/a,ACC-2014856841,144.99 -37.90,PAY/SALARY,Patrick,262153.86,2018-08-24,M,46,n/a,17:00:00,2179.96,e4f1c2edf241411590bf599ff865f9ed,CUS-2370108457,credit,8,4,17,Salary
posted,n/a,ACC-3317636250,153.02 -27.66,PAY/SALARY,Kenneth,9463.94,2018-08-24,M,35,n/a,17:00:00,2544.76,f9057f5292ba418688af457c825e7a5b,CUS-2738291516,credit,8,4,17,Salary
authorized,1.0,ACC-1199531521,116.02 -31.87,POS,Billy,6767.54,2018-08-24,M,52,WA,17:00:11,29.65,598e8271ccb143c0a0960c9ac8a4c703,CUS-134833760,debit,8,4,17,Purchase
authorized,1.0,ACC-1334819143,145.13 -37.70,SALES-POS,Christopher,58212.6,2018-08-24,M,33,VIC,17:09:59,6.93,d51cda9d370842c2932d5517ffef2bf2,CUS-3117610635,debit,8,4,17,Purchase
authorized,0.0,ACC-182446574,116.06 -32.00,SALES-POS,Tonya,3350.13,2018-08-24,F,27,WA,17:19:48,9.5,058e694ec59940e49e39a31bf2c910f6,CUS-3026014945,debit,8,4,17,Purchase
authorized,1.0,ACC-964839203,146.92 -36.07,POS,Michael,32998.4,2018-08-24,M,21,VIC,17:29:36,43.13,2cc7e0123bf441e09cb4e63bd07f87aa,CUS-2059096722,debit,8,4,17,Purchase
authorized,1.0,ACC-1598451071,153.41 -27.95,POS,Diana,1784.37,2018-08-24,F,26,QLD,17:39:24,9.67,5fef510c4ed6455a8ff160a48ea2daf2,CUS-2487424745,debit,8,4,17,Purchase
authorized,0.0,ACC-3741880913,150.50 -23.40,POS,Ashley,6003.22,2018-08-24,F,25,NSW,17:49:12,59.94,3eb44ba4c0be4bd18fd5e566080a5671,CUS-1220154422,debit,8,4,17,Purchase
authorized,1.0,ACC-2249586092,115.98 -32.07,POS,Edward,5780.63,2018-08-24,M,19,NSW,17:59:01,6.0,ebd4ebdc03494eb78b3fe6cfd278ba91,CUS-443776336,debit,8,4,17,Purchase
posted,n/a,ACC-1788473090,145.06 -37.95,INTER BANK,Rachael,3343.22,2018-08-24,F,21,n/a,18:00:00,33.0,4ea4eca3fc10486286a3b3fcfdc83055,CUS-134193016,debit,8,4,18,Others
posted,n/a,ACC-3541460373,145.00 -37.83,PAYMENT,Jeffrey,2472.08,2018-08-24,M,24,n/a,18:00:00,53.0,b6951d171be244bd98c39d8a8e3874ed,CUS-1433879684,debit,8,4,18,Others
posted,n/a,ACC-1652235822,144.89 -37.81,PAYMENT,Renee,19645.38,2018-08-24,F,38,n/a,18:00:00,66.0,7c90c5c3f53f4fab91090b210bd27d43,CUS-2206365095,debit,8,4,18,Others
authorized,1.0,ACC-1438600314,138.69 -34.84,SALES-POS,Maria,3515.23,2018-08-24,F,35,NSW,18:19:33,64.66,dd9a31c938464ba7855c161efbdec74c,CUS-2650223890,debit,8,4,18,Purchase
authorized,1.0,ACC-3021093232,149.83 -29.47,SALES-POS,Melissa,3769.09,2018-08-24,F,30,NSW,18:41:18,23.33,b8ca1f423d194cd4b45b6691fbb8ec44,CUS-55310383,debit,8,4,18,Purchase
posted,n/a,ACC-3485804958,138.52 -35.01,PAYMENT,Jessica,18300.05,2018-08-24,F,34,n/a,19:00:00,63.0,aedf221643344e9dbb9e5d529ad49569,CUS-1196156254,debit,8,4,19,Others
posted,n/a,ACC-3689607373,115.79 -31.79,INTER BANK,Virginia,4485.51,2018-08-24,F,20,n/a,19:00:00,55.0,c0c49f17ed6d4991b928db879139f7dc,CUS-127297539,debit,8,4,19,Others
posted,n/a,ACC-2171593283,146.94 -36.04,PAYMENT,Fernando,8907.47,2018-08-24,M,19,n/a,19:00:00,40.0,bc3d06cf3b484ccab77d86977e9f1491,CUS-2317998716,debit,8,4,19,Others
posted,n/a,ACC-1438600314,138.69 -34.84,PAYMENT,Maria,3470.23,2018-08-24,F,35,n/a,19:00:00,45.0,1b37a5f8fc4a46ea9222efac504b0f33,CUS-2650223890,debit,8,4,19,Others
authorized,1.0,ACC-1973887809,115.78 -31.90,POS,Antonio,2950.9,2018-08-24,M,26,WA,19:01:23,63.12,0d1d0e525ebd4e32a12620b0a81864df,CUS-1646621553,debit,8,4,19,Purchase
authorized,1.0,ACC-182446574,116.06 -32.00,POS,Tonya,3320.82,2018-08-24,F,27,VIC,19:11:17,29.31,0234219695724af89dec2de4478f93a6,CUS-3026014945,debit,8,4,19,Purchase
authorized,1.0,ACC-2305712452,138.61 -34.89,POS,Debra,1912.57,2018-08-24,F,18,NSW,19:21:11,10.94,7ace0532fb674b00b8384577da5757aa,CUS-1842679196,debit,8,4,19,Purchase
authorized,0.0,ACC-1598451071,153.41 -27.95,POS,Diana,1778.5,2018-08-24,F,26,QLD,19:31:05,5.87,cf66e22bb0f94e148c15afdfa452fe15,CUS-2487424745,debit,8,4,19,Purchase
authorized,1.0,ACC-90814749,151.68 -32.98,POS,Christopher,9870.75,2018-08-24,M,35,WA,19:40:59,35.05,45e6572150da44188a3d972587515f5f,CUS-1896554896,debit,8,4,19,Purchase
authorized,1.0,ACC-90814749,151.68 -32.98,SALES-POS,Christopher,9850.57,2018-08-24,M,35,WA,19:50:53,20.18,88c654ae1d49408189d91da2cd356cf1,CUS-1896554896,debit,8,4,19,Purchase
posted,n/a,ACC-37709441,153.41 -28.01,PAYMENT,Charles,7142.8,2018-08-24,M,18,n/a,20:00:00,27.0,6e873ad75b7c40c6bf0661c053c684d0,CUS-3336454548,debit,8,4,20,Others
authorized,0.0,ACC-1516130869,130.84 -12.45,SALES-POS,Jessica,3789.23,2018-08-24,F,21,QLD,20:01:18,44.09,a26c36cf3a8a44c09240922e68e4bd7a,CUS-325142416,debit,8,4,20,Purchase
authorized,1.0,ACC-2259139624,144.66 -37.91,POS,Cindy,7693.26,2018-08-24,F,19,VIC,20:17:42,42.8,0389ee6fc6324663bc41e9565aa69ecb,CUS-3174332735,debit,8,4,20,Purchase
authorized,1.0,ACC-3100725361,145.73 -17.03,POS,Ronald,642.31,2018-08-24,M,25,VIC,20:34:05,10.78,b3079f79379e41f6a3a21c6963c647a9,CUS-2178051368,debit,8,4,20,Purchase
authorized,1.0,ACC-1037050564,153.10 -27.66,POS,Rhonda,2507.16,2018-08-24,F,40,QLD,20:50:29,5.89,b56d438bfaee4ca7b23e6990a1a4f0cb,CUS-1614226872,debit,8,4,20,Purchase
posted,n/a,ACC-3689607373,115.79 -31.79,PAYMENT,Virginia,4400.41,2018-08-24,F,20,n/a,21:00:00,69.0,5a009bfe7b4d4a67908682801ebd38f0,CUS-127297539,debit,8,4,21,Others
posted,n/a,ACC-721712940,145.09 -37.82,PAYMENT,Andrew,52391.38,2018-08-24,M,78,n/a,21:00:00,38.0,9a8dde80ad3741b29f3d988fe1cbdc16,CUS-1646183815,debit,8,4,21,Others
posted,n/a,ACC-2681137560,151.11 -33.99,PAYMENT,Nathaniel,2631.51,2018-08-24,M,31,n/a,21:00:00,29.0,ec1e083b93714eb0acef39a49525eed0,CUS-2083971310,debit,8,4,21,Others
posted,n/a,ACC-2171593283,146.94 -36.04,PAYMENT,Fernando,8857.47,2018-08-24,M,19,n/a,21:00:00,50.0,ffbe752776264993b7a98c34394f15df,CUS-2317998716,debit,8,4,21,Others
posted,n/a,ACC-1903037542,153.05 -27.61,PAYMENT,Jeffrey,1553.4,2018-08-24,M,30,n/a,21:00:00,23.0,59789096e634439488bfaf418b7a1398,CUS-860700529,debit,8,4,21,Others
authorized,1.0,ACC-3485804958,138.52 -35.01,SALES-POS,Jessica,18281.29,2018-08-24,F,34,SA,21:02:40,18.76,04eeacea964147fa9d9a7257941d7af5,CUS-1196156254,debit,8,4,21,Purchase
authorized,0.0,ACC-1973887809,115.78 -31.90,SALES-POS,Antonio,2932.56,2018-08-24,M,26,WA,21:09:02,18.34,d6c3e7616d6d42308efeb49b12f95a9b,CUS-1646621553,debit,8,4,21,Purchase
authorized,1.0,ACC-1598451071,153.41 -27.95,POS,Diana,1770.17,2018-08-24,F,26,QLD,21:15:24,8.33,f21a5ed61a4f4e499d368f1beec02738,CUS-2487424745,debit,8,4,21,Purchase
authorized,1.0,ACC-1598451071,153.41 -27.95,SALES-POS,Diana,1752.58,2018-08-24,F,26,QLD,21:21:47,17.59,799ec9c5c8cd4651b84c931e2d45005f,CUS-2487424745,debit,8,4,21,Purchase
authorized,1.0,ACC-1598451071,153.41 -27.95,SALES-POS,Diana,1725.31,2018-08-24,F,26,QLD,21:28:09,27.27,919755c007ff4af499a4f49e89592758,CUS-2487424745,debit,8,4,21,Purchase
authorized,1.0,ACC-182446574,116.06 -32.00,SALES-POS,Tonya,3288.53,2018-08-24,F,27,WA,21:34:31,32.29,47415f46230b41c5b0b251752dfc8bef,CUS-3026014945,debit,8,4,21,Purchase
authorized,1.0,ACC-90814749,151.68 -32.98,SALES-POS,Christopher,9827.35,2018-08-24,M,35,NSW,21:40:53,23.22,dbf823135cff4d408d5392c89a216f92,CUS-1896554896,debit,8,4,21,Purchase
authorized,1.0,ACC-3689607373,115.79 -31.79,POS,Virginia,4469.41,2018-08-24,F,20,NSW,21:47:15,16.1,9e65959003c5403b8c873b4168fd0a19,CUS-127297539,debit,8,4,21,Purchase
authorized,1.0,ACC-2259139624,144.66 -37.91,SALES-POS,Cindy,7672.67,2018-08-24,F,19,VIC,21:53:37,20.59,a075408ce1ea4c35a9ae4d70a91f0ccf,CUS-3174332735,debit,8,4,21,Purchase
authorized,0.0,ACC-182446574,116.06 -32.00,POS,Tonya,3273.57,2018-08-24,F,27,WA,21:59:59,14.96,78e4eef4c4374112a928016664a75d0a,CUS-3026014945,debit,8,4,21,Purchase
authorized,0.0,ACC-90814749,151.68 -32.98,SALES-POS,Christopher,9779.09,2018-08-24,M,35,NSW,22:08:41,48.26,f180326c3f824ed6af1ad91252716c94,CUS-1896554896,debit,8,4,22,Purchase
authorized,0.0,ACC-964839203,146.92 -36.07,POS,Michael,32963.0,2018-08-24,M,21,VIC,22:17:23,35.4,733c446a8347429daa5e82ff7ab6401c,CUS-2059096722,debit,8,4,22,Purchase
authorized,1.0,ACC-3100725361,145.73 -17.03,POS,Ronald,608.15,2018-08-24,M,25,TAS,22:26:05,34.16,63435819388f4a8884c4b5db3156925c,CUS-2178051368,debit,8,4,22,Purchase
authorized,1.0,ACC-3954677887,115.72 -32.28,SALES-POS,Ruth,3057.53,2018-08-24,F,47,WA,22:34:46,30.15,d70c55d68e6f49c6bf274a38f25c80e1,CUS-3716701010,debit,8,4,22,Purchase
authorized,1.0,ACC-1037050564,153.10 -27.66,POS,Rhonda,2430.99,2018-08-24,F,40,QLD,22:43:28,76.17,29f1accd2bf744099e81c18532da40ff,CUS-1614226872,debit,8,4,22,Purchase
authorized,1.0,ACC-3771436525,145.04 -37.92,POS,Derek,1524.04,2018-08-24,M,20,VIC,22:52:10,20.88,1cae42b1129d4d8a8c54d0a26f416c90,CUS-3325710106,debit,8,4,22,Purchase
posted,n/a,ACC-3541460373,145.00 -37.83,PAYMENT,Jeffrey,2431.08,2018-08-24,M,24,n/a,23:00:00,41.0,711e5eca9a7a4f2d90582f00a22ff220,CUS-1433879684,debit,8,4,23,Others
authorized,1.0,ACC-3954677887,115.72 -32.28,SALES-POS,Ruth,3010.83,2018-08-24,F,47,NSW,23:01:08,46.7,f5362d82940c45029de8c34b81c50503,CUS-3716701010,debit,8,4,23,Purchase
authorized,0.0,ACC-1037050564,153.10 -27.66,POS,Rhonda,2421.04,2018-08-24,F,40,QLD,23:12:38,9.95,9f4d205ad6ef485d8078fe420f3018ff,CUS-1614226872,debit,8,4,23,Purchase
authorized,0.0,ACC-211792489,138.63 -34.93,SALES-POS,Jacqueline,6671.41,2018-08-24,F,30,SA,23:24:08,60.58,8d262f011143493f966b5ff56fe022fa,CUS-497688347,debit,8,4,23,Purchase
authorized,1.0,ACC-3485804958,138.52 -35.01,SALES-POS,Jessica,18268.53,2018-08-24,F,34,SA,23:35:37,12.76,d5635ccbe5e84e63b28fbb1d2133e81f,CUS-1196156254,debit,8,4,23,Purchase
authorized,0.0,ACC-3536132544,144.93 -37.79,POS,Heather,2992.11,2018-08-24,F,41,VIC,23:47:07,17.8,e2767178c13b445d8bb93ff3eba1ddd1,CUS-2348881191,debit,8,4,23,Purchase
authorized,1.0,ACC-1222300524,151.23 -33.94,SALES-POS,Michael,1672.12,2018-08-24,M,38,NSW,23:58:37,12.59,e58e404d30f44c44b17f78de442d2240,CUS-2142601169,debit,8,4,23,Purchase
authorized,1.0,ACC-3541460373,145.00 -37.83,SALES-POS,Jeffrey,2416.3,2018-08-25,M,24,VIC,00:58:39,14.78,3882a961482c4ad393f09fab36253c4c,CUS-1433879684,debit,8,5,0,Purchase
authorized,1.0,ACC-53508546,150.62 -33.76,POS,Kimberly,2587.36,2018-08-25,F,35,NSW,01:40:49,9.87,20549a029d22404c824aad17b4009240,CUS-72755508,debit,8,5,1,Purchase
posted,n/a,ACC-4065652575,115.81 -31.82,PAYMENT,Lucas,8446.43,2018-08-25,M,21,n/a,02:00:00,130.0,3f2d6bb3a31d44fc9e3886c10c9aff7f,CUS-1117979751,debit,8,5,2,Others
posted,n/a,ACC-3481401842,115.74 -31.72,PAYMENT,Tiffany,3328.01,2018-08-25,F,25,n/a,02:00:00,26.0,6e79a9c5d1424067ae80c9f6ae162521,CUS-1669695324,debit,8,5,2,Others
posted,n/a,ACC-1523339231,115.83 -31.90,PAYMENT,Tim,62404.22,2018-08-25,M,40,n/a,02:00:00,156.0,9aa84604782d46bdb163a21afb6c58c8,CUS-1816693151,debit,8,5,2,Others
authorized,0.0,ACC-2890243754,153.32 -27.93,SALES-POS,Joseph,2588.2,2018-08-25,M,37,QLD,02:19:17,44.37,ed8b1f1457dd48ed933ab2fd474add92,CUS-2695611575,debit,8,5,2,Purchase
authorized,1.0,ACC-1496451953,145.16 -37.84,POS,Ricky,6237.05,2018-08-25,M,43,VIC,02:54:59,38.53,3b2a410847fd4fa787a80138b0c6744d,CUS-3142625864,debit,8,5,2,Purchase
authorized,1.0,ACC-3689607373,115.79 -31.79,POS,Virginia,4386.62,2018-08-25,F,20,NSW,03:30:42,13.79,3bb88918afcb44608c6fd3e5f2e83103,CUS-127297539,debit,8,5,3,Purchase
posted,n/a,ACC-2828321672,153.03 -27.51,PHONE BANK,Stephanie,1255.67,2018-08-25,F,53,n/a,04:00:00,182.0,faafab07e87f4639936f6faa418bd9ed,CUS-1005756958,debit,8,5,4,Others
posted,n/a,ACC-964839203,146.92 -36.07,PAYMENT,Michael,32935.0,2018-08-25,M,21,n/a,04:00:00,28.0,91f31c6f97014c1da5951bfb5bcf5bcf,CUS-2059096722,debit,8,5,4,Others
authorized,0.0,ACC-2890243754,153.32 -27.93,POS,Joseph,2583.73,2018-08-25,M,37,QLD,04:03:27,4.47,29838976aed14927aa4a204c85487899,CUS-2695611575,debit,8,5,4,Purchase
authorized,1.0,ACC-182446574,116.06 -32.00,SALES-POS,Tonya,3245.99,2018-08-25,F,27,WA,04:22:41,27.58,49be760990f44fd9b5ae9769fb4bc812,CUS-3026014945,debit,8,5,4,Purchase
authorized,0.0,ACC-2673069055,152.99 -27.49,POS,Richard,15868.49,2018-08-25,M,24,QLD,04:41:55,45.86,53135a12f6c7442084f70a300de00162,CUS-51506836,debit,8,5,4,Purchase
posted,n/a,ACC-2681137560,151.11 -33.99,PAYMENT,Nathaniel,2605.51,2018-08-25,M,31,n/a,05:00:00,26.0,beff44ae56184cb3a3bbf24ba0fade01,CUS-2083971310,debit,8,5,5,Others
posted,n/a,ACC-1652235822,144.89 -37.81,PAYMENT,Renee,19600.38,2018-08-25,F,38,n/a,05:00:00,45.0,1d9db781160649abb3e5c0d0fb00d3ec,CUS-2206365095,debit,8,5,5,Others
posted,n/a,ACC-1650504218,145.01 -37.93,PAYMENT,Marissa,5621.52,2018-08-25,F,23,n/a,05:00:00,43.0,84878232e8964f1091843ad7f7398eb6,CUS-2500783281,debit,8,5,5,Others
